trade_id,ledger_mode,ticker,stock_name,market,scan_mode,run_id,priority_rank,decision,decision_bucket,recommended_at,base_trade_date,entry_model,entry_reference_price,target_tp_pct,stop_sl_pct,hold_days,exit_day,exit_reason,trade_status,gross_return_pct,net_return_pct,fee_bps,slippage_bps,relative_rank_score,loss_risk_score,relative_rank_model,source_scan_result_id,created_at,data_warnings
RUN-DA61154F|058470.KQ|2026-04-08|4.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-DA61154F,4,WATCHLIST_ONLY,watchlist,2026-04-08T06:06:30.729982+00:00,2026-04-08,close_proxy,116800.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-2.910959,-2.910959,0.0,0.0,,,,40644,2026-05-11T12:38:02.929877+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DA61154F|095340.KQ|2026-04-08|5.0,close_to_close_shadow_v1,095340.KQ,ISC,KOSDAQ,SWING,RUN-DA61154F,5,WATCHLIST_ONLY,watchlist,2026-04-08T06:06:30.729982+00:00,2026-04-08,close_proxy,257000.0,10.0,-10.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-10.0,-10.0,0.0,0.0,,,,24092,2026-05-11T12:38:02.929886+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DC312B14|032830.KS|2026-04-08|1.0,close_to_close_shadow_v1,032830.KS,삼성생명,KOSPI,SWING,RUN-DC312B14,1,PRIORITY_WATCHLIST,picked,2026-04-08T10:08:14.050841+00:00,2026-04-08,close_proxy,238500.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-1.467505,-1.467505,0.0,0.0,,,,16761,2026-05-11T12:38:02.929895+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8A49F7E1|079550.KS|2026-04-08|1.0,close_to_close_shadow_v1,079550.KS,LIG넥스원,KOSPI,SWING,RUN-8A49F7E1,1,WATCHLIST,watchlist,2026-04-07T15:22:56.537047+00:00,2026-04-08,close_proxy,833000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,12.72509,12.72509,0.0,0.0,,,,75019,2026-05-11T12:38:02.929904+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DC312B14|047810.KS|2026-04-08|2.0,close_to_close_shadow_v1,047810.KS,한국항공우주,KOSPI,SWING,RUN-DC312B14,2,PRIORITY_WATCHLIST,picked,2026-04-08T10:08:14.050841+00:00,2026-04-08,close_proxy,190400.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,1.102941,1.102941,0.0,0.0,,,,16767,2026-05-11T12:38:02.929915+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8A49F7E1|278470.KS|2026-04-08|2.0,close_to_close_shadow_v1,278470.KS,에이피알,KOSPI,SWING,RUN-8A49F7E1,2,EXCEPTION_LEADER,exception_leader,2026-04-07T15:22:56.537047+00:00,2026-04-08,close_proxy,335500.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,19.076006,19.076006,0.0,0.0,,,,75095,2026-05-11T12:38:02.929924+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DC312B14|005940.KS|2026-04-08|3.0,close_to_close_shadow_v1,005940.KS,NH투자증권,KOSPI,SWING,RUN-DC312B14,3,PRIORITY_WATCHLIST,picked,2026-04-08T10:08:14.050841+00:00,2026-04-08,close_proxy,33850.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,0.0,0.0,0.0,0.0,,,,16768,2026-05-11T12:38:02.929934+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8A49F7E1|010950.KS|2026-04-08|4.0,close_to_close_shadow_v1,010950.KS,S-Oil,KOSPI,SWING,RUN-8A49F7E1,4,EXCEPTION_LEADER,exception_leader,2026-04-07T15:22:56.537047+00:00,2026-04-08,close_proxy,112100.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,8.831401,8.831401,0.0,0.0,,,,75097,2026-05-11T12:38:02.929943+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DC312B14|034020.KS|2026-04-08|4.0,close_to_close_shadow_v1,034020.KS,두산에너빌리티,KOSPI,SWING,RUN-DC312B14,4,PRIORITY_WATCHLIST,picked,2026-04-08T10:08:14.050841+00:00,2026-04-08,close_proxy,101200.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-1.87747,-1.87747,0.0,0.0,,,,16760,2026-05-11T12:38:02.929952+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8A49F7E1|006260.KS|2026-04-08|5.0,close_to_close_shadow_v1,006260.KS,LS,KOSPI,SWING,RUN-8A49F7E1,5,EXCEPTION_LEADER,exception_leader,2026-04-07T15:22:56.537047+00:00,2026-04-08,close_proxy,287000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,2.264808,2.264808,0.0,0.0,,,,75024,2026-05-11T12:38:02.929961+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-DC312B14|016360.KS|2026-04-08|5.0,close_to_close_shadow_v1,016360.KS,삼성증권,KOSPI,SWING,RUN-DC312B14,5,PRIORITY_WATCHLIST,picked,2026-04-08T10:08:14.050841+00:00,2026-04-08,close_proxy,104400.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,1.436782,1.436782,0.0,0.0,,,,16769,2026-05-11T12:38:02.929970+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-B59056DC|039030.KQ|2026-04-09|1.0,close_to_close_shadow_v1,039030.KQ,이오테크닉스,KOSDAQ,SWING,RUN-B59056DC,1,WATCHLIST_ONLY,watchlist,2026-04-09T10:09:29.492537+00:00,2026-04-09,close_proxy,426500.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,22815,2026-05-11T12:38:02.929980+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-4BC95662|086520.KQ|2026-04-09|2.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-4BC95662,2,WATCHLIST_ONLY,watchlist,2026-04-09T08:02:39.167289+00:00,2026-04-09,close_proxy,148900.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-3.156481,-3.156481,0.0,0.0,,,,19624,2026-05-11T12:38:02.929989+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-B59056DC|263750.KQ|2026-04-09|2.0,close_to_close_shadow_v1,263750.KQ,펄어비스,KOSDAQ,SWING,RUN-B59056DC,2,WATCHLIST_ONLY,watchlist,2026-04-09T10:09:29.492537+00:00,2026-04-09,close_proxy,56500.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,2.477876,2.477876,0.0,0.0,,,,22818,2026-05-11T12:38:02.929998+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-4328396B|420770.KQ|2026-04-09|2.0,close_to_close_shadow_v1,420770.KQ,기가비스,KOSDAQ,SWING,RUN-4328396B,2,WATCHLIST,watchlist,2026-04-08T16:02:27.950677+00:00,2026-04-09,close_proxy,80700.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,29088,2026-05-11T12:38:02.930007+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-B59056DC|032820.KQ|2026-04-09|3.0,close_to_close_shadow_v1,032820.KQ,우리기술,KOSDAQ,SWING,RUN-B59056DC,3,WATCHLIST_ONLY,watchlist,2026-04-09T10:09:29.492537+00:00,2026-04-09,close_proxy,21950.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-4.328018,-4.328018,0.0,0.0,,,,22819,2026-05-11T12:38:02.930017+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-1225D15A|285800.KQ|2026-04-09|3.0,close_to_close_shadow_v1,285800.KQ,진영,KOSDAQ,SWING,RUN-1225D15A,3,WATCHLIST_ONLY,watchlist,2026-04-09T07:30:17.738934+00:00,2026-04-09,close_proxy,2055.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,71428,2026-05-11T12:38:02.930027+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-1225D15A|319400.KQ|2026-04-09|4.0,close_to_close_shadow_v1,319400.KQ,현대무벡스,KOSDAQ,SWING,RUN-1225D15A,4,WATCHLIST_ONLY,watchlist,2026-04-09T07:30:17.738934+00:00,2026-04-09,close_proxy,30100.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,1.162791,1.162791,0.0,0.0,,,,71429,2026-05-11T12:38:02.930036+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-993E52AE|234340.KQ|2026-04-09|5.0,close_to_close_shadow_v1,234340.KQ,헥토파이낸셜,KOSDAQ,SWING,RUN-993E52AE,5,EXCEPTION_LEADER,exception_leader,2026-04-09T10:42:55.59711+00:00,2026-04-09,close_proxy,25900.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,9.459459,9.459459,0.0,0.0,,,,75169,2026-05-11T12:38:02.930046+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-1225D15A|356860.KQ|2026-04-09|5.0,close_to_close_shadow_v1,356860.KQ,티엘비,KOSDAQ,SWING,RUN-1225D15A,5,WATCHLIST_ONLY,watchlist,2026-04-09T07:30:17.738934+00:00,2026-04-09,close_proxy,80000.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,-0.25,-0.25,0.0,0.0,,,,71430,2026-05-11T12:38:02.930055+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-80CD33A0|010820.KS|2026-04-09|1.0,close_to_close_shadow_v1,010820.KS,퍼스텍,KOSPI,SWING,RUN-80CD33A0,1,WATCHLIST_ONLY,watchlist,2026-04-09T10:47:48.194486+00:00,2026-04-09,close_proxy,9770.0,20.0,-5.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,20.0,20.0,0.0,0.0,,,,21151,2026-05-11T12:38:02.930064+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8C7DDD08|011930.KS|2026-04-09|1.0,close_to_close_shadow_v1,011930.KS,신성이엔지,KOSPI,SWING,RUN-8C7DDD08,1,PRIORITY_WATCHLIST,picked,2026-04-08T16:24:55.132267+00:00,2026-04-09,close_proxy,3160.0,20.0,-5.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,20.0,20.0,0.0,0.0,,,,75115,2026-05-11T12:38:02.930073+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-80CD33A0|278470.KS|2026-04-09|2.0,close_to_close_shadow_v1,278470.KS,에이피알,KOSPI,SWING,RUN-80CD33A0,2,WATCHLIST_ONLY,watchlist,2026-04-09T10:47:48.194486+00:00,2026-04-09,close_proxy,365500.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,5.608755,5.608755,0.0,0.0,,,,21144,2026-05-11T12:38:02.930083+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-8C7DDD08|353200.KS|2026-04-09|2.0,close_to_close_shadow_v1,353200.KS,대덕전자,KOSPI,SWING,RUN-8C7DDD08,2,WATCHLIST,watchlist,2026-04-08T16:24:55.132267+00:00,2026-04-09,close_proxy,87400.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,1.258581,1.258581,0.0,0.0,,,,75116,2026-05-11T12:38:02.930092+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-80CD33A0|047040.KS|2026-04-09|3.0,close_to_close_shadow_v1,047040.KS,대우건설,KOSPI,SWING,RUN-80CD33A0,3,WATCHLIST_ONLY,watchlist,2026-04-09T10:47:48.194486+00:00,2026-04-09,close_proxy,23350.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,0.642398,0.642398,0.0,0.0,,,,21145,2026-05-11T12:38:02.930101+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-80CD33A0|001250.KS|2026-04-09|4.0,close_to_close_shadow_v1,001250.KS,GS글로벌,KOSPI,SWING,RUN-80CD33A0,4,WATCHLIST_ONLY,watchlist,2026-04-09T10:47:48.194486+00:00,2026-04-09,close_proxy,3625.0,20.0,-5.0,3,3.0,STOP_LOSS_CLOSE_PROXY,CLOSED,-5.0,-5.0,0.0,0.0,,,,21152,2026-05-11T12:38:02.930110+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-80CD33A0|120110.KS|2026-04-09|5.0,close_to_close_shadow_v1,120110.KS,코오롱인더,KOSPI,SWING,RUN-80CD33A0,5,WATCHLIST_ONLY,watchlist,2026-04-09T10:47:48.194486+00:00,2026-04-09,close_proxy,90000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,1.111111,1.111111,0.0,0.0,,,,21149,2026-05-11T12:38:02.930119+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C13EBE12|WULF|2026-04-09|1.0,close_to_close_shadow_v1,WULF,Terawulf Inc,NASDAQ,SWING,RUN-C13EBE12,1,WATCHLIST_ONLY,watchlist,2026-04-09T17:03:10.037632+00:00,2026-04-09,close_proxy,19.030001,7.0,-5.0,3,3.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,7.0,7.0,0.0,0.0,,,,22840,2026-05-11T12:38:02.930128+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C13EBE12|NBIS|2026-04-09|2.0,close_to_close_shadow_v1,NBIS,Nebius Group NV,NASDAQ,SWING,RUN-C13EBE12,2,WATCHLIST_ONLY,watchlist,2026-04-09T17:03:10.037632+00:00,2026-04-09,close_proxy,136.330002,7.0,-5.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,7.0,7.0,0.0,0.0,,,,22841,2026-05-11T12:38:02.930139+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C13EBE12|AEHR|2026-04-09|3.0,close_to_close_shadow_v1,AEHR,Aehr Test Systems,NASDAQ,SWING,RUN-C13EBE12,3,WATCHLIST_ONLY,watchlist,2026-04-09T17:03:10.037632+00:00,2026-04-09,close_proxy,68.860001,7.0,-5.0,3,3.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,7.0,7.0,0.0,0.0,,,,22842,2026-05-11T12:38:02.930148+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C13EBE12|STX|2026-04-09|4.0,close_to_close_shadow_v1,STX,Seagate Technology Holdings PLC,NASDAQ,SWING,RUN-C13EBE12,4,WATCHLIST_ONLY,watchlist,2026-04-09T17:03:10.037632+00:00,2026-04-09,close_proxy,500.769989,7.0,-5.0,3,3.0,TIME_EXIT,CLOSED,6.523956,6.523956,0.0,0.0,,,,22843,2026-05-11T12:38:02.930158+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C13EBE12|OBT|2026-04-09|5.0,close_to_close_shadow_v1,OBT,Orange County Bancorp Inc,NASDAQ,SWING,RUN-C13EBE12,5,WATCHLIST_ONLY,watchlist,2026-04-09T17:03:10.037632+00:00,2026-04-09,close_proxy,34.689999,7.0,-5.0,3,3.0,TIME_EXIT,CLOSED,1.844921,1.844921,0.0,0.0,,,,55354,2026-05-11T12:38:02.930167+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C2B54E57|028300.KQ|2026-04-10|1.0,close_to_close_shadow_v1,028300.KQ,HLB,KOSDAQ,SWING,RUN-C2B54E57,1,WATCHLIST_ONLY,watchlist,2026-04-09T15:56:39.328982+00:00,2026-04-10,close_proxy,56800.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,22817,2026-05-11T12:38:02.930176+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-15E858C7|247540.KQ|2026-04-10|1.0,close_to_close_shadow_v1,247540.KQ,에코프로비엠,KOSDAQ,SWING,RUN-15E858C7,1,WATCHLIST_ONLY,watchlist,2026-04-09T16:57:02.319457+00:00,2026-04-10,close_proxy,201500.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,0.496278,0.496278,0.0,0.0,,,,22833,2026-05-11T12:38:02.930186+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C2B54E57|058470.KQ|2026-04-10|2.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-C2B54E57,2,WATCHLIST_ONLY,watchlist,2026-04-09T15:56:39.328982+00:00,2026-04-10,close_proxy,111800.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,0.894454,0.894454,0.0,0.0,,,,22820,2026-05-11T12:38:02.930195+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-BBD4B605|058470.KQ|2026-04-10|3.0,close_to_close_shadow_v1,058470.KQ,리노공업,KOSDAQ,SWING,RUN-BBD4B605,3,EXCEPTION_LEADER,exception_leader,2026-04-10T02:47:13.42319+00:00,2026-04-10,close_proxy,111800.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,0.894454,0.894454,0.0,0.0,,,,74994,2026-05-11T12:38:02.930210+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C2AFCEF6|100790.KQ|2026-04-10|3.0,close_to_close_shadow_v1,100790.KQ,미래에셋벤처투자,KOSDAQ,SWING,RUN-C2AFCEF6,3,EXCEPTION_LEADER,exception_leader,2026-04-09T17:17:33.622155+00:00,2026-04-10,close_proxy,27950.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,75388,2026-05-11T12:38:02.930219+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-BBD4B605|086520.KQ|2026-04-10|4.0,close_to_close_shadow_v1,086520.KQ,에코프로,KOSDAQ,SWING,RUN-BBD4B605,4,EXCEPTION_LEADER,exception_leader,2026-04-10T02:47:13.42319+00:00,2026-04-10,close_proxy,146400.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,1.02459,1.02459,0.0,0.0,,,,74995,2026-05-11T12:38:02.930229+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C2AFCEF6|241520.KQ|2026-04-10|4.0,close_to_close_shadow_v1,241520.KQ,DSC인베스트먼트,KOSDAQ,SWING,RUN-C2AFCEF6,4,EXCEPTION_LEADER,exception_leader,2026-04-09T17:17:33.622155+00:00,2026-04-10,close_proxy,14140.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,4.031117,4.031117,0.0,0.0,,,,75389,2026-05-11T12:38:02.930238+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-6ABC01DC|357580.KQ|2026-04-10|4.0,close_to_close_shadow_v1,357580.KQ,아모센스,KOSDAQ,SWING,RUN-6ABC01DC,4,EXCEPTION_LEADER,exception_leader,2026-04-10T03:10:55.263312+00:00,2026-04-10,close_proxy,15820.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,74997,2026-05-11T12:38:02.930247+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-BBD4B605|277810.KQ|2026-04-10|5.0,close_to_close_shadow_v1,277810.KQ,레인보우로보틱스,KOSDAQ,SWING,RUN-BBD4B605,5,EXCEPTION_LEADER,exception_leader,2026-04-10T02:47:13.42319+00:00,2026-04-10,close_proxy,589000.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,3.735144,3.735144,0.0,0.0,,,,74996,2026-05-11T12:38:02.930263+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-C2AFCEF6|347700.KQ|2026-04-10|5.0,close_to_close_shadow_v1,347700.KQ,스피어,KOSDAQ,SWING,RUN-C2AFCEF6,5,EXCEPTION_LEADER,exception_leader,2026-04-09T17:17:33.622155+00:00,2026-04-10,close_proxy,39450.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,75390,2026-05-11T12:38:02.930273+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-98F08590|000660.KS|2026-04-10|1.0,close_to_close_shadow_v1,000660.KS,SK하이닉스,KOSPI,SWING,RUN-98F08590,1,WATCHLIST_ONLY,watchlist,2026-04-09T16:56:13.173108+00:00,2026-04-10,close_proxy,1027000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,10.613437,10.613437,0.0,0.0,,,,22825,2026-05-11T12:38:02.930282+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-2EE35F2A|006400.KS|2026-04-10|1.0,close_to_close_shadow_v1,006400.KS,삼성SDI,KOSPI,SWING,RUN-2EE35F2A,1,PRIORITY_WATCHLIST,picked,2026-04-09T16:55:39.589542+00:00,2026-04-10,close_proxy,481000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-2.079002,-2.079002,0.0,0.0,,,,22814,2026-05-11T12:38:02.930292+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-98F08590|005930.KS|2026-04-10|2.0,close_to_close_shadow_v1,005930.KS,삼성전자,KOSPI,SWING,RUN-98F08590,2,WATCHLIST_ONLY,watchlist,2026-04-09T16:56:13.173108+00:00,2026-04-10,close_proxy,206000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,2.427184,2.427184,0.0,0.0,,,,22826,2026-05-11T12:38:02.930301+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-FB280ABB|278470.KS|2026-04-10|2.0,close_to_close_shadow_v1,278470.KS,에이피알,KOSPI,SWING,RUN-FB280ABB,2,PRIORITY_WATCHLIST,picked,2026-04-10T01:58:27.274623+00:00,2026-04-10,close_proxy,393000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,5.089059,5.089059,0.0,0.0,,,,26253,2026-05-11T12:38:02.930310+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-FC9F7C14|000660.KS|2026-04-10|3.0,close_to_close_shadow_v1,000660.KS,SK하이닉스,KOSPI,SWING,RUN-FC9F7C14,3,EXCEPTION_LEADER,exception_leader,2026-04-10T02:50:18.51688+00:00,2026-04-10,close_proxy,1027000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,10.613437,10.613437,0.0,0.0,,,,71984,2026-05-11T12:38:02.930320+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-FB280ABB|011930.KS|2026-04-10|3.0,close_to_close_shadow_v1,011930.KS,신성이엔지,KOSPI,SWING,RUN-FB280ABB,3,PRIORITY_WATCHLIST,picked,2026-04-10T01:58:27.274623+00:00,2026-04-10,close_proxy,3785.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,8.850727,8.850727,0.0,0.0,,,,26254,2026-05-11T12:38:02.930329+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-98F08590|012450.KS|2026-04-10|3.0,close_to_close_shadow_v1,012450.KS,한화에어로스페이스,KOSPI,SWING,RUN-98F08590,3,WATCHLIST_ONLY,watchlist,2026-04-09T16:56:13.173108+00:00,2026-04-10,close_proxy,1507000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,0.132714,0.132714,0.0,0.0,,,,22827,2026-05-11T12:38:02.930338+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-98F08590|005380.KS|2026-04-10|4.0,close_to_close_shadow_v1,005380.KS,현대차,KOSPI,SWING,RUN-98F08590,4,WATCHLIST_ONLY,watchlist,2026-04-09T16:56:13.173108+00:00,2026-04-10,close_proxy,489500.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,3.779367,3.779367,0.0,0.0,,,,22828,2026-05-11T12:38:02.930347+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-FC9F7C14|005930.KS|2026-04-10|4.0,close_to_close_shadow_v1,005930.KS,삼성전자,KOSPI,SWING,RUN-FC9F7C14,4,EXCEPTION_LEADER,exception_leader,2026-04-10T02:50:18.51688+00:00,2026-04-10,close_proxy,206000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,2.427184,2.427184,0.0,0.0,,,,23027,2026-05-11T12:38:02.930357+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-FB280ABB|010820.KS|2026-04-10|4.0,close_to_close_shadow_v1,010820.KS,퍼스텍,KOSPI,SWING,RUN-FB280ABB,4,PRIORITY_WATCHLIST,picked,2026-04-10T01:58:27.274623+00:00,2026-04-10,close_proxy,11390.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,7.111501,7.111501,0.0,0.0,,,,26255,2026-05-11T12:38:02.930365+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-FC9F7C14|009150.KS|2026-04-10|5.0,close_to_close_shadow_v1,009150.KS,삼성전기,KOSPI,SWING,RUN-FC9F7C14,5,EXCEPTION_LEADER,exception_leader,2026-04-10T02:50:18.51688+00:00,2026-04-10,close_proxy,565000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,8.672566,8.672566,0.0,0.0,,,,71931,2026-05-11T12:38:02.930384+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-2DA73508|034730.KS|2026-04-10|5.0,close_to_close_shadow_v1,034730.KS,SK,KOSPI,SWING,RUN-2DA73508,5,WATCHLIST_ONLY,watchlist,2026-04-09T16:32:31.083583+00:00,2026-04-10,close_proxy,354000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,4.378531,4.378531,0.0,0.0,,,,71728,2026-05-11T12:38:02.930393+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-AEA7E634|402340.KS|2026-04-10|5.0,close_to_close_shadow_v1,402340.KS,SK스퀘어,KOSPI,SWING,RUN-AEA7E634,5,EXCEPTION_LEADER,exception_leader,2026-04-10T03:02:14.430352+00:00,2026-04-10,close_proxy,568000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,17.077465,17.077465,0.0,0.0,,,,23028,2026-05-11T12:38:02.930403+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-605EC1F8|440110.KQ|2026-04-13|1.0,close_to_close_shadow_v1,440110.KQ,파두,KOSDAQ,SWING,RUN-605EC1F8,1,WATCHLIST_ONLY,watchlist,2026-04-13T03:29:00.114287+00:00,2026-04-13,close_proxy,57100.0,10.0,-10.0,3,3.0,TIME_EXIT,CLOSED,0.875657,0.875657,0.0,0.0,,,,34295,2026-05-11T12:38:02.930412+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-605EC1F8|042370.KQ|2026-04-13|2.0,close_to_close_shadow_v1,042370.KQ,비츠로테크,KOSDAQ,SWING,RUN-605EC1F8,2,WATCHLIST_ONLY,watchlist,2026-04-13T03:29:00.114287+00:00,2026-04-13,close_proxy,12420.0,10.0,-10.0,3,2.0,TAKE_PROFIT_CLOSE_PROXY,CLOSED,10.0,10.0,0.0,0.0,,,,37771,2026-05-11T12:38:02.930421+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-B1574481|278470.KS|2026-04-13|1.0,close_to_close_shadow_v1,278470.KS,에이피알,KOSPI,SWING,RUN-B1574481,1,WATCHLIST_ONLY,watchlist,2026-04-13T03:20:06.834531+00:00,2026-04-13,close_proxy,399500.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,3.754693,3.754693,0.0,0.0,,,,32565,2026-05-11T12:38:02.930430+00:00,['MISSING_RELATIVE_RANK_MODEL']
RUN-B1574481|010820.KS|2026-04-13|2.0,close_to_close_shadow_v1,010820.KS,퍼스텍,KOSPI,SWING,RUN-B1574481,2,WATCHLIST_ONLY,watchlist,2026-04-13T03:20:06.834531+00:00,2026-04-13,close_proxy,12000.0,20.0,-5.0,3,3.0,TIME_EXIT,CLOSED,-2.25,-2.25,0.0,0.0,,,,33863,2026-05-11T12:38:02.930439+00:00,['MISSING_RELATIVE_RANK_MODEL']
