id,ticker,stock_name,alpha_score,tech_score,ml_prob,whale_score,fund_status,trend,market_type,created_at,tier,volume,context,surge,win_rate,position,strategy,decision_score,run_id,priority_rank,decision,decision_bucket,outcome_status,recommended_at,outcome_recorded_at,horizon,base_trade_date,entry_reference_price,latest_return_pct,return_1d_pct,return_2d_pct,return_3d_pct,return_5d_pct,source_ref,scan_mode,return_30m_pct,return_1h_pct,return_close_pct,strategy_family,return_7d_pct,market,quality_flags,validation_excluded,phase25_variant,phase25_shadow_variant,phase25_shadow_prob,phase25_recommended_threshold,primary_theme,theme_source,theme_inference_status,secondary_themes,theme_routing_path,expected_edge_score,expected_return_1d_pct,expected_return_3d_pct,inference_failed,target_tp_pct,stop_sl_pct,hold_days,regime_volatility_20d,regime_breadth_pct,kosdaq_chg,regime_avg_chg,volume_ratio,volume_confirmed,prob_clean,model_trace_status,model_error,feature_origin,feature_quality,feature_completeness,feature_missing_fields,validation_excluded_reason,is_dummy_data,phase25_prob,phase25_signal_direction,phase25_raw_auc,phase25_oos_auc,phase25_oos_win_rate_pct,phase25_oos_avg_return_pct,performance_updated_at,market_gate,scanner_timeframe_profile,kr_universe_role,selection_lane,rationale,theme_risk,model_prob_available_count,model_prob_mean,low_model_prob_score,low_prob_high_score,expected_edge_inversion_score,return_14d_pct,return_30d_pct,day_return_pct,conviction_score,loss_risk_score,relative_rank_score,relative_rank_pct,regime_adjusted_grade,relative_rank_model,max_high_return_5d_pct,hit_5pct_within_5d,hit_5pct_within_5d_at,swing_target_label_version,foreigner,foreign_flow,institution,institution_flow,retail,retail_flow,flow_consensus_buying,retail_dominant,dominant,whale_trend,target_horizon_days,explosive_leader_flag,core_trend_flag,explosive_eligible,explosive_gate_reasons,price_band,is_sub7,max_return_observed_pct,min_return_observed_pct,target_definition,target_return_source,label_hit_5pct_within_5d,label_win_close,label_win_1d,label_win_3d,label_hit_5pct,label_hit_10pct,label_hit_20pct,label_hit_50pct,label_hit_100pct,label_stop_loss_3pct,label_stop_loss_5pct,marcap_band,learning_quality_tier,market2,trade_date,candidate_id,candidate_description,candidate_cohort,target_pct,stop_pct,horizon_days,source_proxy,ordered_target_before_stop,ordered_stop_before_target,ordered_terminal_status,ordered_target_hit_at,ordered_stop_hit_at,ordered_bars_observed,ordered_mfe_pct,ordered_mae_pct,ordered_entry_price,ordered_entry_date,archive_entry_divergence_pct,ordered_warnings,cohort,ordered_label_ready,ordered_win,ordered_stop,primary_theme_archive,theme_membership_refreshed,theme_membership_source,theme_day_symbol_count,theme_day_avg_alpha_score,theme_day_avg_decision_score,theme_day_avg_volume_ratio,theme_day_avg_day_return_pct,theme_day_positive_return_pct,theme_day_avg_expected_return_1d_pct,theme_day_avg_expected_return_3d_pct,theme_day_strength_score,theme_day_strength_rank,theme_day_strength_pct,theme_day_strength_bucket
76922,298040.KS,효성중공업,67.0,,34.8,,,UP,KR,2026-05-05T12:46:21.535977+00:00,,,,,,,local_returns:return_3d_pct,68.5,RUN-7E2A17D3,40.0,OBSERVE,watchlist,RESOLVED,2026-05-05T12:46:21.535977+00:00,2026-05-11T14:30:08.745598+00:00,T+3D,2026-05-06,4597000.0,-8.701327,0.087013,-4.32891,-5.742876,-8.701327,local_returns:return_3d_pct,SWING,,,,KR_CORE,,KOSPI,,True,phase25_kospi_swing,phase25_kr_swing_lightgbm,56.0,60.0,친환경/에너지,stock_master,blank,[],core_only,-6.26,-0.44,-0.79,,,,,,,,,,,30.6,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,47.2,,,,,,2026-05-13T09:32:27.567249+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,EXPLOSIVE_LEADER,3d,"['scanner_score=68.5', 'quant_priority_score=93.6', 'quant_lane=3d', 'quant_score_1d=86.3', 'quant_score_3d=93.6', 'basket_priority_score=93.6', 'active_lane=mixed', 'rank=40', '전략: 👑 주도주 하이패스 | ⚡ 단기과열(강세) | Profile:POSITIVE | Ranker:10.8% | ContextTailwind', '추세: UP', 'kr_universe_role=EXPLOSIVE_LEADER', 'scanner_timeframe_profile=DAILY_PRIMARY_WITH_1H_REFRESH', 'explosive_eligible=false', 'continuation_eligible=false', 'continuation_enabled=false', 'continuation_prob_3d=50.0', 'continuation_evidence=7', 'quant_reason=SCAN_MODE_SWING_3D', 'quant_reason=TREND_UP', 'quant_reason=PHASE25_SWING_3D_PREMIUM', 'explosive_gate=DECISION_SCORE_LT_70', 'continuation_gate=DECISION_SCORE_LT_78', 'priority_guard=KOSPI_SWING', 'expected_edge_watch_guard=-0.44/-0.79']","['KOSPI_SWING_PRIORITY_GUARD', 'EXPECTED_EDGE_WATCH_GUARD']",,,,,,,,,63.4,,,,,,3.154231,False,,forward_high_within_5d_v1,,,,,,,,,,,3,1,0,1,['nan'],gt_15,0,0.087013,-8.701327,forward_high_within_5d,source_ohlcv_high,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,all,KOSPI,2026-05-05,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-05-07,5.0,3.154231,-4.437677,4597000.0,2026-05-06,0.0,[],Other,True,False,True,unclassified,True,stock_master,4.0,74.5,63.2,,,,-0.72,-1.2975,1.1753,12.0,21.42857142857143,THEME_TAIL
96851,298040.KS,효성중공업,77.0,,28.3,,,UP,KR,2026-05-06T23:44:29.154969+00:00,,,,,,,local_returns:return_3d_pct,65.7,RUN-7C96B4B3,46.0,WATCHLIST,watchlist,RESOLVED,2026-05-06T23:44:29.154969+00:00,2026-05-12T14:30:09.030601+00:00,T+3D,2026-05-07,4601000.0,-8.7807,-4.412084,-5.824821,-8.7807,-8.701327,local_returns:return_3d_pct,SWING,,,,KR_CORE,,KOSPI,,True,phase25_kospi_swing,phase25_kr_swing_lightgbm,56.0,60.0,친환경/에너지,stock_master,blank,[],core_only,-12.33,-0.86,-1.55,,,,,,,,,,,21.7,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,42.4,normal,,0.4847200141317788,50.0,3.232209879310345,2026-05-13T10:07:32.276248+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,EXPLOSIVE_LEADER,3d,"['scanner_score=65.7', 'quant_priority_score=84.9', 'quant_lane=3d', 'quant_score_1d=78.7', 'quant_score_3d=84.9', 'basket_priority_score=84.9', 'active_lane=mixed', 'rank=46', '전략: 👑 주도주 하이패스 | ⚡ 단기과열(강세) | Profile:POSITIVE | Ranker:15.0% | ContextTailwind', '추세: UP', 'kr_universe_role=EXPLOSIVE_LEADER', 'scanner_timeframe_profile=DAILY_PRIMARY_WITH_1H_REFRESH', 'explosive_eligible=false', 'continuation_eligible=false', 'continuation_enabled=false', 'continuation_prob_3d=50.0', 'continuation_evidence=7', 'quant_reason=SCAN_MODE_SWING_3D', 'quant_reason=TREND_UP', 'quant_reason=PHASE25_SWING_3D_PREMIUM', 'explosive_gate=DECISION_SCORE_LT_70', 'continuation_gate=DECISION_SCORE_LT_78', 'priority_guard=KOSPI_SWING(soft)', 'expected_edge_priority_guard=-0.86/-1.55']","['KOSPI_SWING_PRIORITY_GUARD_SOFT', 'EXPECTED_EDGE_PRIORITY_GUARD']",,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,3,1,0,1,['nan'],gt_15,0,-4.412084,-8.7807,forward_high_within_5d,source_ohlcv_high,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,all,KOSPI,2026-05-06,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-05-07,5.0,3.154231,-4.437677,4597000.0,2026-05-06,0.087,[],Other,True,False,True,unclassified,True,stock_master,2.0,80.0,82.85,,,,-0.605,-1.09,1.0314,14.0,18.75,THEME_TAIL
75629,316140.KS,316140.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,35.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691811+00:00,T+3D,2026-03-31,32050.0,-0.780031,2.652106,0.468019,-0.312012,-0.624025,local_returns:return_3d_pct,SWING,,,,,3.276131,,,True,,,,,금융,,,,,,,,,,,,,,,,,,,,,outcome_sync_partial,incomplete,0.1,"['alpha_score', 'tech_score', 'ml_prob', 'whale_score', 'trend', 'volume_ratio', 'position', 'tier', 'decision_score']","FEATURE_MISSING:alpha_score,tech_score,ml_prob,whale_score,trend,volume_ratio,position,tier,decision_score",False,,,,,,,2026-05-14T09:53:26.708033+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=61.2', 'rank=35', '전략: 🚀 Momentum', '추세: UP']",,,,,,,11.544462,-0.780031,,,,,,,,5.928237,True,2026-04-01,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,11.544462,-0.780031,forward_high_within_5d,source_ohlcv_high,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-03-30,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,False,no_touch,,,5.0,4.622496,-2.773498,32450.0,2026-03-30,-1.2327,[],Other,True,False,False,,True,stock_master,5.0,,,,,,,,1.7918,3.0,83.33333333333334,THEME_TOP3
75629,316140.KS,316140.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,35.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691811+00:00,T+3D,2026-03-31,32050.0,-0.780031,2.652106,0.468019,-0.312012,-0.624025,local_returns:return_3d_pct,SWING,,,,,3.276131,,,True,,,,,금융,,,,,,,,,,,,,,,,,,,,,outcome_sync_partial,incomplete,0.1,"['alpha_score', 'tech_score', 'ml_prob', 'whale_score', 'trend', 'volume_ratio', 'position', 'tier', 'decision_score']","FEATURE_MISSING:alpha_score,tech_score,ml_prob,whale_score,trend,volume_ratio,position,tier,decision_score",False,,,,,,,2026-05-14T09:53:26.708033+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=61.2', 'rank=35', '전략: 🚀 Momentum', '추세: UP']",,,,,,,11.544462,-0.780031,,,,,,,,5.928237,True,2026-04-01,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,11.544462,-0.780031,forward_high_within_5d,source_ohlcv_high,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-03-30,5D_ordered_12v5,full_kospi_ordered_search,KOSPI_ALL,12.0,5.0,5,{},False,False,no_touch,,,5.0,4.622496,-2.773498,32450.0,2026-03-30,-1.2327,[],Other,True,False,False,,True,stock_master,5.0,,,,,,,,1.7918,3.0,83.33333333333334,THEME_TOP3
75629,316140.KS,316140.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,35.0,OBSERVE,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691811+00:00,T+3D,2026-03-31,32050.0,-0.780031,2.652106,0.468019,-0.312012,-0.624025,local_returns:return_3d_pct,SWING,,,,,3.276131,,,True,,,,,금융,,,,,,,,,,,,,,,,,,,,,outcome_sync_partial,incomplete,0.1,"['alpha_score', 'tech_score', 'ml_prob', 'whale_score', 'trend', 'volume_ratio', 'position', 'tier', 'decision_score']","FEATURE_MISSING:alpha_score,tech_score,ml_prob,whale_score,trend,volume_ratio,position,tier,decision_score",False,,,,,,,2026-05-14T09:53:26.708033+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=61.2', 'rank=35', '전략: 🚀 Momentum', '추세: UP']",,,,,,,11.544462,-0.780031,,,,,,,,5.928237,True,2026-04-01,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,11.544462,-0.780031,forward_high_within_5d,source_ohlcv_high,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-03-30,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,False,no_touch,,,5.0,4.622496,-2.773498,32450.0,2026-03-30,-1.2327,[],Other,True,False,False,,True,stock_master,5.0,,,,,,,,1.7918,3.0,83.33333333333334,THEME_TOP3
75625,326030.KS,326030.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,31.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691792+00:00,T+3D,2026-03-31,94800.0,8.016878,4.43038,-0.527426,-0.738397,0.316456,local_returns:return_3d_pct,SWING,,,,,2.953586,,,True,,,,,바이오/헬스케어,,,,,,,,,,,,,,,,,,,,,outcome_sync_partial,incomplete,0.1,"['alpha_score', 'tech_score', 'ml_prob', 'whale_score', 'trend', 'volume_ratio', 'position', 'tier', 'decision_score']","FEATURE_MISSING:alpha_score,tech_score,ml_prob,whale_score,trend,volume_ratio,position,tier,decision_score",False,,,,,,,2026-05-14T09:53:26.705312+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=65.0', 'rank=31', '전략: 🚀 Momentum', '추세: DOWN']",,,,,,,8.649789,8.016878,,,,,,,,4.957806,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,8.649789,-0.738397,forward_high_within_5d,source_ohlcv_high,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-03-30,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,False,no_touch,,,5.0,2.156057,-4.825462,97400.0,2026-03-30,-2.6694,[],Other,True,False,False,,True,stock_master,5.0,,,,,,,,1.7918,3.0,83.33333333333334,THEME_TOP3
75625,326030.KS,326030.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,31.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691792+00:00,T+3D,2026-03-31,94800.0,8.016878,4.43038,-0.527426,-0.738397,0.316456,local_returns:return_3d_pct,SWING,,,,,2.953586,,,True,,,,,바이오/헬스케어,,,,,,,,,,,,,,,,,,,,,outcome_sync_partial,incomplete,0.1,"['alpha_score', 'tech_score', 'ml_prob', 'whale_score', 'trend', 'volume_ratio', 'position', 'tier', 'decision_score']","FEATURE_MISSING:alpha_score,tech_score,ml_prob,whale_score,trend,volume_ratio,position,tier,decision_score",False,,,,,,,2026-05-14T09:53:26.705312+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=65.0', 'rank=31', '전략: 🚀 Momentum', '추세: DOWN']",,,,,,,8.649789,8.016878,,,,,,,,4.957806,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,8.649789,-0.738397,forward_high_within_5d,source_ohlcv_high,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-03-30,5D_ordered_12v5,full_kospi_ordered_search,KOSPI_ALL,12.0,5.0,5,{},False,False,no_touch,,,5.0,2.156057,-4.825462,97400.0,2026-03-30,-2.6694,[],Other,True,False,False,,True,stock_master,5.0,,,,,,,,1.7918,3.0,83.33333333333334,THEME_TOP3
75625,326030.KS,326030.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,31.0,WATCHLIST,watchlist,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691792+00:00,T+3D,2026-03-31,94800.0,8.016878,4.43038,-0.527426,-0.738397,0.316456,local_returns:return_3d_pct,SWING,,,,,2.953586,,,True,,,,,바이오/헬스케어,,,,,,,,,,,,,,,,,,,,,outcome_sync_partial,incomplete,0.1,"['alpha_score', 'tech_score', 'ml_prob', 'whale_score', 'trend', 'volume_ratio', 'position', 'tier', 'decision_score']","FEATURE_MISSING:alpha_score,tech_score,ml_prob,whale_score,trend,volume_ratio,position,tier,decision_score",False,,,,,,,2026-05-14T09:53:26.705312+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=65.0', 'rank=31', '전략: 🚀 Momentum', '추세: DOWN']",,,,,,,8.649789,8.016878,,,,,,,,4.957806,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,8.649789,-0.738397,forward_high_within_5d,source_ohlcv_high,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-03-30,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-03-31,5.0,-0.513347,-4.004107,97400.0,2026-03-30,-2.6694,[],Other,True,False,True,,True,stock_master,5.0,,,,,,,,1.7918,3.0,83.33333333333334,THEME_TOP3
75595,353200.KS,353200.KS,,,,,,,KR,2026-03-30T17:16:07.553227+00:00,,,,,,,local_returns:return_3d_pct,,RUN-E5E8FACC,1.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-03-30T17:16:07.553227+00:00,2026-04-04T16:00:05.691621+00:00,T+3D,2026-03-31,76700.0,88.526728,14.732725,4.693611,5.867014,7.56193,local_returns:return_3d_pct,SWING,,,,,13.950456,,,True,,,,,전자부품/디스플레이,,,,,,,,,,,,,,,,,,,,,outcome_sync_partial,incomplete,0.1,"['alpha_score', 'tech_score', 'ml_prob', 'whale_score', 'trend', 'volume_ratio', 'position', 'tier', 'decision_score']","FEATURE_MISSING:alpha_score,tech_score,ml_prob,whale_score,trend,volume_ratio,position,tier,decision_score",False,,,,,,,2026-05-14T09:53:26.6791+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=115.2', 'rank=1', '전략: 🚀 Momentum | ⚡ 단기과열(강세)', '추세: UP']",,,,,,,21.25163,88.526728,,,,,,,,16.42764,True,2026-04-01,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,88.526728,5.867014,forward_high_within_5d,source_ohlcv_high,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,all,KOSPI,2026-03-30,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,True,stop_before_target,,2026-03-31,5.0,-1.692866,-8.948005,82700.0,2026-03-30,-7.2551,[],Top1,True,False,True,,True,stock_master,2.0,,,,,,,,1.0986,5.0,66.66666666666667,THEME_TOP7
71413,353200.KS,대덕전자,,,,,,,KR,2026-04-01T13:25:49.396045+00:00,,,,,,,local_returns:return_3d_pct,,RUN-10E7C6A3,1.0,PRIORITY_WATCHLIST,picked,RESOLVED,2026-04-01T13:25:49.396045+00:00,2026-04-06T14:30:03.14664+00:00,T+3D,2026-04-01,88000.0,23.636364,-8.75,-7.727273,-7.954545,0.681818,local_returns:return_3d_pct,SWING,,,,,2.159091,,,True,,,,,전자부품/디스플레이,,,,,,,,,,,,,,,,,,,,,outcome_sync_partial,incomplete,0.1,"['alpha_score', 'tech_score', 'ml_prob', 'whale_score', 'trend', 'volume_ratio', 'position', 'tier', 'decision_score']","FEATURE_MISSING:alpha_score,tech_score,ml_prob,whale_score,trend,volume_ratio,position,tier,decision_score",False,,,,,,,2026-05-12T17:10:27.652438+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=105.3', 'rank=1', '전략: 🚀 Momentum | ⚡ 단기과열(강세) | Profile:POSITIVE | Ranker:5.2%', '추세: UP']",,,,,,,,,,,,,,,,2.389078,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,2.159091,-8.75,forward_high_within_5d,source_ohlcv_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,all,KOSPI,2026-04-01,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,True,stop_before_target,,2026-04-02,5.0,0.113636,-11.25,88000.0,2026-04-01,0.0,[],Top1,True,False,True,,True,stock_master,1.0,,,,,,,,0.6931,9.0,19.999999999999996,THEME_TAIL
75023,353200.KS,대덕전자,68.0,,36.7,,,UP,KR,2026-04-07T12:35:38.538493+00:00,,,,,,,local_returns:return_3d_pct,125.0,RUN-9E38D8E8,9.0,EXCEPTION_LEADER,exception_leader,RESOLVED,2026-04-07T12:35:38.538493+00:00,2026-04-10T14:30:15.393734+00:00,T+3D,2026-04-07,82500.0,75.272727,7.393939,5.939394,8.969697,7.272727,local_returns:return_3d_pct,SWING,,,,,13.090909,KOSPI,,True,,,,,전자부품/디스플레이,,,,,,,,,,,,,,,,,,35.8,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-14T09:38:23.086884+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,,,,,,,,31.878788,,,,,,,,,14.181818,True,2026-04-08,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,31.878788,7.272727,forward_high_within_5d,source_ohlcv_high,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-04-07,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},True,False,target_before_stop,2026-04-09,,5.0,10.909091,1.939394,82500.0,2026-04-07,0.0,[],Exception Leader,True,True,False,,True,stock_master,1.0,68.0,125.0,,,,,,1.9431,5.0,63.63636363636363,THEME_TOP7
75116,353200.KS,대덕전자,,,26.4,,,UP,KR,2026-04-08T16:24:55.132267+00:00,,,,,,,local_returns:return_3d_pct,65.1,RUN-8C7DDD08,2.0,WATCHLIST,watchlist,RESOLVED,2026-04-08T16:24:55.132267+00:00,2026-04-14T14:30:14.324398+00:00,T+3D,2026-04-09,87400.0,65.446224,2.860412,-1.601831,1.258581,6.750572,local_returns:return_3d_pct,SWING,,,,,6.407323,KOSPI,,True,,,,,전자부품/디스플레이,,,,,,,,,,,,,,,,,,35.6,,,outcome_sync_partial,incomplete,0.4,"['alpha_score', 'tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:alpha_score,tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-14T09:35:34.55832+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=65.1', 'rank=2', '전략: 🚀 Momentum | Profile:POSITIVE | Ranker:3.5%', '추세: UP']",,,,,,,32.036613,,,,,,,,,7.78032,True,2026-04-10,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,32.036613,1.258581,forward_high_within_5d,source_ohlcv_high,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-04-08,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,True,stop_before_target,,2026-04-09,5.0,3.273138,-5.079007,88600.0,2026-04-08,-1.3544,[],Top3,True,False,True,,True,stock_master,2.0,84.0,60.9,,,,,,1.7076,10.0,40.0,THEME_TAIL
75807,353200.KS,대덕전자,90.0,,16.8,,,UP,KR,2026-04-10T01:58:27.274623+00:00,,,,,,,local_returns:return_3d_pct,119.0,RUN-FB280ABB,17.0,EXCEPTION_LEADER,exception_leader,RESOLVED,2026-04-10T01:58:27.274623+00:00,2026-04-15T14:30:18.321263+00:00,T+3D,2026-04-10,89900.0,60.845384,-4.338154,-1.557286,-3.225806,4.894327,local_returns:return_3d_pct,SWING,,,,,11.568409,KOSPI,,True,,,,,전자부품/디스플레이,stock_master,blank,[],,,,,,,,,,,,,,,34.0,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-14T10:00:35.803406+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,,,,,,,,25.472747,,,,,,,,,6.785317,True,2026-04-17,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,25.472747,-4.338154,forward_high_within_5d,source_ohlcv_high,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,all,KOSPI,2026-04-10,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,True,stop_before_target,,2026-04-13,5.0,0.556174,-5.005562,89900.0,2026-04-10,0.0,[],Exception Leader,True,False,True,unclassified,True,stock_master,3.0,90.0,87.4667,,,,-0.98,-1.465,0.9152,6.0,64.28571428571428,THEME_TOP7
97537,353200.KS,대덕전자,,,50.0,,,UP,KR,2026-04-17T01:32:39.280959+00:00,,,,,,,local_returns:return_3d_pct,94.8,RUN-BDC1631A,8.0,OBSERVE,watchlist,RESOLVED,2026-04-17T01:32:39.280959+00:00,2026-04-22T14:30:24.948759+00:00,T+3D,2026-04-17,94300.0,53.340403,-1.378579,6.362672,7.317073,22.163309,local_returns:return_3d_pct,SWING,,,,KR_CORE,15.906681,KOSPI,,True,,,,,전자부품/디스플레이,stock_master,blank,[],core_only,12.49,1.06,2.52,,,,,,,,,,,50.0,,,outcome_sync_partial,incomplete,0.4,"['alpha_score', 'tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:alpha_score,tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-14T09:44:34.624398+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,EXPLOSIVE_LEADER,3d,,,,,,,,33.40403,,,,,,,,,23.011665,True,2026-04-21,forward_high_within_5d_v1,,,,,,,,,,,3,1,0,1,['nan'],gt_15,0,33.40403,-1.378579,forward_high_within_5d,source_ohlcv_high,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,all,KOSPI,2026-04-17,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},True,False,target_before_stop,2026-04-24,,5.0,23.011665,-3.49947,94300.0,2026-04-17,0.0,[],Other,True,True,False,unclassified,True,stock_master,5.0,99.0,61.94,,,,0.196,0.834,2.8697,9.0,60.0,THEME_TAIL
