Tier,_tier_sort,티커,종목명,Antigrav,수급,추세,전일비,연속등락,매수가(-2%),목표가(+3.5%),손절가,보유한도,거래량,시장맥락,전략,급등예측,승률,AI확률,정밀확률,확신도,위치,_prob_5,_prob_clean,Decision Score,모델,phase25_variant,phase25_prob,phase25_shadow_variant,phase25_shadow_prob,phase25_recommended_threshold,model_trace_status,model_error,expected_edge_score,expected_return_1d_pct,expected_return_3d_pct,_theme_context,_leader_metrics,_routing_path,테마,scan_mode,strategy_family
⭐T2,2,058470.KQ,리노공업,64,80점 장중,UP,+1.36%,장중,"111,700","114,535","110,282 (-1.3%)",당일,✅ x1.9,-,⏱️ Intraday Trend | 1H,-,-,34.7%,33.0%,53.8,📈 Intraday Trend,34.7,33.0,74.5,phase25_kr_intraday_xgboost,phase25_kr_intraday_xgboost,8.7,phase25_kr_intraday_histgb,29.7,60.0,ok,,-9.02,-0.99,-1.39,"{'primary_theme': '반도체', 'theme_direction': 'BENEFICIARY', 'theme_strength_score': 18.0, 'theme_membership_confidence': 0.9, 'theme_source': 'stock_master', 'theme_inference_status': 'inferred', 'secondary_themes': [], 'is_spac': False, 'routing_path': 'theme_shadow', 'theme_reasons': ['THEME_BENEFICIARY', 'THEME_LEADER_PRE_RANK_STRONG', 'THEME_LEADER_SCORE_HIGH', 'seed_ticker_mapping', 'stock_master_primary'], 'matched_themes': [{'theme_name': '반도체', 'confidence': 0.9, 'theme_source': 'stock_master'}, {'theme_name': '금융', 'confidence': 0.72, 'theme_source': 'keyword_fallback'}]}","{'theme_name': '반도체', 'theme_rank': None, 'turnover_rank_in_theme': None, 'turnover_ratio_vs_float_cap': 1.0, 'turnover_growth_5d': 1.038, 'breakout_quality_score': 45.1, 'close_location_score': 42.9, 'expansion_potential_score': 65.9, 'leader_score': 71.8, 'scan_mode': 'INTRADAY'}",theme_shadow,반도체,INTRADAY,KR_CORE
